32005,6.95%, 19.18%, 34.29%,-, 41.25%,-
32007,16.38%, 19.82%, 41.98%,-, 25.60%,-
32009,12.71%, 13.81%, 39.07%,-, 26.36%,-
32011,20.05%, 16.51%, 49.29%,-, 29.25%,-
32013,10.34%, 11.51%, 39.99%,-, 29.64%,-
32015,0.58%, 13.13%, 38.03%,-, 38.61%,-
32017,23.95%, 18.28%, 50.27%,-, 26.33%,-
32019,7.11%, 11.64%, 37.50%,-, 30.39%,-
32021,13.15%, 10.63%, 39.46%,-, 26.31%,-
32023,6.40%, 14.62%, 36.84%,-, 18.10%,-
32027,0%,-,-,-,-,-
32029,21.86%, 19.30%, 46.51%,-, 24.65%,-
32031,8.22%, 17.88%, 40.14%,-, 31.93%,-
32033,5.53%, 16.92%, 34.24%,-, 28.71%,-
32510,18.96%, 22.22%, 43.56%,-, 24.59%,-
33001,2.56%, 36.82%, 39.38%, 1.65%, 19.97%,-
33003,8.67%, 34.45%, 43.12%, 1.56%, 20.87%,-
33005,10.30%, 43.74%, 33.44%, 0.54%, 19.81%,-
33007,5.29%, 35.23%, 40.52%, 0.76%, 20.05%,-
33009,2.42%, 36.70%, 39.12%, 1.60%, 22.58%,-
33011,4.05%, 35.92%, 39.96%, 0.42%, 20.57%,-
33013,0.92%, 39.08%, 40.00%, 0.78%, 17.88%,-
33015,0.67%, 37.54%, 38.21%, 2.38%, 21.87%,-
33017,6.43%, 37.66%, 44.09%, 2.17%, 16.08%,-
33019,3.57%, 38.85%, 35.28%, 2.39%, 23.49%,-
34001,3.32%, 31.67%, 34.99%, 2.94%, 30.40%,-
34003,5.57%, 20.46%, 40.12%, 1.05%, 34.56%,-
34005,11.56%, 28.33%, 39.93%, 3.37%, 28.37%,-
34007,7.10%, 26.81%, 36.64%, 1.10%, 29.54%,-
34009,5.51%, 18.08%, 42.24%, 2.96%, 36.73%,-
34011,2.29%, 18.18%, 37.01%, 0.22%, 39.30%, 2.38%
34013,9.15%, 21.08%, 32.57%, 0.51%, 41.72%,-
34015,2.91%, 21.12%, 38.29%, 0.23%, 35.37%, 2.64%
34017,21.22%, 11.37%, 52.55%, 0.65%, 31.33%,-
34019,27.74%, 25.62%, 53.37%, 1.89%, 19.12%,-
34021,4.10%, 26.88%, 36.80%, 0.84%, 32.70%,-
34023,16.98%, 25.78%, 44.49%, 2.22%, 27.51%,-
34025,17.31%, 18.25%, 48.55%, 1.96%, 31.24%,-
34027,8.46%, 23.70%, 40.07%, 1.68%, 31.61%,-
34029,3.99%, 18.60%, 37.61%, 2.19%, 41.60%,-
34031,2.92%, 17.52%, 35.41%, 0.97%, 38.32%,-
34033,15.49%, 29.65%, 45.14%, 2.61%, 22.59%,-
34035,14.56%, 27.94%, 42.50%, 1.74%, 27.82%,-
34037,25.06%, 16.57%, 53.10%, 2.29%, 28.04%,-
34039,5.03%, 21.55%, 38.54%, 0.50%, 33.51%,-
34041,31.41%, 16.68%, 55.14%, 2.05%, 23.73%, 2.40%
35001,5.18%, 26.61%, 31.85%,-, 37.03%,-
35003,0%,-,-,-,-,-
35005,34.29%, 18.24%, 52.53%,-, 15.61%,-
35006,0%,-,-,-,-,-
35007,5.11%, 36.24%, 41.34%,-, 19.73%,-
35009,31.64%, 10.22%, 52.66%,-, 21.01%,-
35011,0%,-,-,-,-,-
35013,0.82%, 44.19%, 43.36%, 0.78%, 11.68%,-
35015,34.92%, 8.96%, 57.85%,-, 22.93%,-
35017,32.61%, 20.72%, 53.33%,-, 19.63%,-
35019,6.62%, 39.17%, 45.79%,-, 9.27%,-
35021,0%,-,-,-,-,-
35023,0%,-,-,-,-,-
35025,0%,-,-,-,-,-
35027,0.80%, 40.11%, 40.91%,-, 9.67%,-
35028,0%,-,-,-,-,-
35029,32.60%, 9.89%, 56.29%,-, 23.69%,-
35031,3.69%, 36.07%, 30.60%, 0.96%, 32.38%,-
35033,0.86%, 43.83%, 42.97%, 1.89%, 11.32%,-
35035,19.88%, 21.87%, 41.75%,-, 19.98%,-
35037,28.01%, 18.69%, 47.07%,-, 19.06%,-
35039,20.50%, 58.25%, 37.76%, 0.19%, 3.80%,-
35041,28.01%, 8.81%, 49.34%,-, 21.33%,-
35043,40.43%, 22.93%, 13.70%,-, 63.37%,-
35045,24.77%, 19.04%, 46.25%,-, 21.48%,-
35047,16.60%, 55.67%, 39.07%, 0.61%, 4.65%,-
35049,14.49%, 49.41%, 34.92%,-, 13.46%,-
35051,28.16%, 28.16%, 56.32%, 1.76%, 13.76%,-
35053,5.07%, 41.25%, 46.33%, 0.86%, 11.56%,-
35055,4.69%, 44.58%, 39.89%, 1.09%, 14.44%,-
35057,9.89%, 39.54%, 29.66%,-, 17.57%,-
35059,11.64%, 31.21%, 42.86%,-, 17.20%,-
35061,63.12%, 77.25%, 14.13%, 1.83%, 6.79%,-
36001,7.40%, 47.47%, 40.07%, 2.03%, 10.43%,-
36003,9.03%, 37.19%, 28.15%, 0.23%, 27.01%, 4.55%
36005,0%,-,-,-,-,-
36007,7.76%, 43.55%, 35.79%, 2.11%, 14.17%, 4.37%
36009,0.46%, 33.56%, 34.02%, 0.17%, 24.28%, 3.74%
36011,7.96%, 42.01%, 34.05%, 0.38%, 17.62%, 2.11%
36013,6.05%, 36.16%, 22.68%, 0.52%, 30.11%, 4.34%
36015,20.72%, 25.54%, 46.27%, 0.18%, 21.05%, 3.80%
36017,7.42%, 42.71%, 35.29%, 1.13%, 17.00%, 3.87%
36019,6.65%, 44.74%, 38.09%, 0.86%, 13.84%, 2.46%
36021,8.72%, 38.01%, 46.73%, 1.86%, 13.39%,-
36023,9.14%, 39.99%, 30.86%, 1.11%, 22.02%, 6.03%
36025,1.88%, 40.32%, 38.45%, 0.10%, 16.15%, 2.17%
36027,0.22%, 43.65%, 43.43%, 2.51%, 10.41%,-
36029,8.42%, 22.54%, 39.38%, 1.50%, 30.96%,-
36031,14.94%, 44.20%, 29.26%, 2.23%, 24.31%,-
36033,14.52%, 46.82%, 32.30%, 1.08%, 16.24%, 3.55%
36035,12.10%, 38.00%, 25.90%, 0.70%, 22.07%, 2.74%
36037,6.96%, 39.10%, 32.14%, 1.10%, 24.94%, 2.72%
36039,12.53%, 36.29%, 48.82%, 1.34%, 10.95%, 2.61%
36041,3.44%, 40.00%, 43.44%, 2.20%, 14.36%,-
36043,3.37%, 34.35%, 37.72%, 1.51%, 23.04%,-
36045,3.62%, 37.97%, 34.35%, 0.22%, 20.44%, 3.60%
36047,15.77%, 20.94%, 44.86%, 0.43%, 29.09%,-
36049,4.51%, 33.87%, 38.39%, 0.64%, 24.82%, 2.28%
36051,5.83%, 41.52%, 35.70%, 0.65%, 19.90%, 2.23%
36053,3.28%, 35.15%, 31.86%, 0.32%, 27.28%, 2.47%
36055,1.83%, 31.51%, 33.34%, 1.81%, 27.85%,-
36057,4.43%, 42.00%, 37.57%, 1.24%, 15.78%,-
36059,2.75%, 24.85%, 38.14%, 1.63%, 35.39%,-
36061,19.32%, 18.15%, 47.79%, 0.37%, 28.47%,-
36063,10.60%, 30.06%, 40.66%, 0.31%, 22.63%, 2.27%
36065,2.78%, 33.39%, 36.17%, 1.93%, 24.74%,-
36067,0.82%, 35.29%, 34.47%, 1.66%, 23.29%,-
36069,1.33%, 39.88%, 38.55%, 3.01%, 18.55%,-
36071,4.00%, 43.14%, 39.14%, 3.12%, 14.61%,-
36073,7.42%, 41.36%, 33.94%, 1.12%, 19.86%, 3.72%
36075,4.62%, 37.47%, 32.84%, 1.09%, 24.68%, 3.92%
36077,1.58%, 40.65%, 42.23%, 1.06%, 13.42%, 2.65%
36079,1.68%, 39.45%, 41.13%, 0.97%, 18.46%,-
36081,23.49%, 16.49%, 50.32%, 0.40%, 26.82%,-
36083,3.02%, 39.48%, 42.50%, 1.31%, 13.59%,-
36085,29.66%, 19.26%, 53.60%, 1.14%, 23.93%,-
36087,21.43%, 24.55%, 46.87%, 3.14%, 25.44%,-
36089,16.43%, 44.89%, 28.47%, 1.20%, 22.55%, 2.90%
36091,7.54%, 43.70%, 36.16%, 0.19%, 15.16%, 2.47%
36093,0.68%, 30.72%, 31.39%, 2.09%, 15.50%,-
36095,14.53%, 36.05%, 50.58%, 0.53%, 8.74%, 4.10%
36097,6.18%, 43.73%, 37.55%, 1.14%, 13.98%, 3.61%
36099,3.82%, 37.61%, 41.43%, 1.48%, 17.42%, 2.06%
36101,7.43%, 31.54%, 38.97%, 0.14%, 21.65%, 4.28%
36103,11.62%, 28.47%, 40.08%, 3.55%, 27.90%,-
36105,10.20%, 37.56%, 47.75%, 2.82%, 11.88%,-
36107,3.76%, 41.08%, 37.31%, 2.16%, 16.36%, 3.09%
36109,12.77%, 27.61%, 40.38%, 1.84%, 25.52%, 4.65%
36111,5.25%, 38.33%, 43.58%, 0.89%, 15.11%, 2.08%
36113,4.43%, 39.60%, 35.17%, 1.86%, 20.18%,-
36115,9.25%, 40.94%, 31.68%, 1.89%, 23.22%, 2.27%
36117,7.07%, 40.32%, 33.26%, 0.76%, 21.76%, 3.90%
36119,9.90%, 29.50%, 39.40%, 0.58%, 28.02%,-
36121,3.75%, 35.79%, 32.05%, 0.86%, 28.63%, 2.67%
36123,7.76%, 41.10%, 33.34%, 2.20%, 20.72%, 2.63%
37001,12.60%, 3.82%, 54.26%, 0.25%, 41.66%,-
37003,17.57%, 27.94%, 45.51%,-, 26.55%,-
37005,35.48%, 18.64%, 58.42%,-, 22.94%,-
37007,78.73%, 7.23%, 85.95%,-, 6.82%,-
37009,11.95%, 14.21%, 48.86%, 0.03%, 36.90%,-
37011,56.08%, 10.56%, 16.60%, 0.15%, 72.69%,-
37013,42.13%, 11.76%, 63.97%,-, 21.84%,-
37015,90.15%, 2.57%, 93.79%,-, 3.64%,-
37017,37.35%,-, 67.70%, 1.96%, 30.34%,-
37019,21.22%, 18.51%, 51.35%,-, 30.14%,-
37021,21.92%, 6.53%, 56.92%, 1.55%, 35.00%,-
37023,2.85%,-, 50.54%, 1.78%, 47.69%,-
37025,4.15%, 10.48%, 46.83%,-, 42.68%,-
37027,13.99%, 14.66%, 49.50%, 0.33%, 35.50%,-
37029,59.51%, 9.88%, 74.81%,-, 15.31%,-
37031,32.29%, 11.43%, 60.43%,-, 28.14%,-
37033,60.95%, 17.04%, 77.99%,-, 4.98%,-
37035,5.68%, 4.85%, 50.38%, 0.07%, 44.70%,-
37037,10.07%, 2.28%, 53.86%, 0.07%, 43.79%,-
37039,8.12%, 34.67%, 42.80%,-, 22.53%,-
37041,73.25%, 7.50%, 82.88%,-, 9.63%,-
37043,1.93%, 2.19%, 47.94%,-, 49.87%,-
37045,41.72%, 2.40%, 69.66%,-, 27.94%,-
37047,28.58%, 5.71%, 61.44%,-, 32.85%,-
37049,78.02%, 3.78%, 87.12%,-, 9.10%,-
37051,28.93%, 8.41%, 60.08%, 0.36%, 31.15%,-
37053,96.54%,-, 97.80%, 2.20%,-,-
37055,22.24%, 33.29%, 55.52%,-, 11.19%,-
37057,18.90%, 29.26%, 48.16%, 0.43%, 22.16%,-
37059,0.66%, 40.93%, 41.59%, 0.05%, 17.43%,-
37061,24.17%,-, 61.46%, 1.26%, 37.29%,-
37063,28.16%, 3.52%, 62.31%, 0.03%, 34.15%,-
37065,84.13%, 4.91%, 89.03%,-, 3.70%,-
37067,21.40%, 26.72%, 48.12%, 0.06%, 19.96%,-
37069,66.40%, 3.12%, 81.62%, 0.04%, 15.22%,-
37071,26.86%, 6.22%, 59.45%, 1.73%, 32.59%,-
37073,49.22%, 10.65%, 69.28%,-, 20.07%,-
37075,17.22%, 29.00%, 46.22%,-, 24.78%,-
37077,58.11%, 9.16%, 74.48%,-, 16.36%,-
37079,63.42%, 10.60%, 76.41%,-, 12.99%,-
37081,29.20%, 7.26%, 60.43%, 1.09%, 31.22%,-
37083,87.40%,-, 92.85%, 1.70%, 5.45%,-
37085,12.89%, 5.80%, 53.43%, 0.24%, 40.54%,-
37087,36.70%, 10.76%, 62.88%, 0.18%, 26.18%,-
37089,12.79%, 35.21%, 48.00%, 0.09%, 16.70%,-
37091,70.15%, 6.72%, 81.72%,-, 11.56%,-
37093,77.23%, 8.64%, 85.87%,-, 5.49%,-
37095,33.20%, 7.51%, 62.85%,-, 29.64%,-
37097,37.31%, 9.88%, 63.69%, 0.05%, 26.38%,-
37099,21.29%, 13.94%, 53.56%, 0.22%, 32.27%,-
37101,27.48%, 25.80%, 53.28%,-, 20.93%,-
37103,64.15%, 4.40%, 79.87%,-, 15.72%,-
37105,29.93%, 32.85%, 62.78%,-, 4.37%,-
37107,59.94%, 5.99%, 76.98%,-, 17.03%,-
37109,8.88%, 2.03%, 53.11%, 0.62%, 44.23%,-
37111,12.21%, 15.86%, 47.94%, 0.46%, 35.74%,-
37113,8.97%, 6.72%, 51.13%,-, 42.16%,-
37115,15.98%, 16.24%, 33.89%,-, 49.87%,-
37117,67.50%, 15.13%, 82.63%,-, 2.25%,-
37119,71.22%, 5.89%, 82.27%, 0.79%, 11.05%,-
37121,25.38%, 15.57%, 29.52%,-, 54.91%,-
37123,8.29%, 7.19%, 50.55%,-, 42.26%,-
37125,23.13%, 11.92%, 55.20%, 0.80%, 32.07%,-
37127,48.49%, 6.49%, 70.21%, 1.58%, 21.72%,-
37129,82.94%, 6.17%, 89.11%,-, 4.72%,-
37131,90.37%, 3.29%, 93.66%,-, 3.05%,-
37133,23.14%, 4.35%, 59.39%,-, 36.26%,-
37135,8.83%, 8.63%, 50.00%, 0.20%, 41.17%,-
37137,32.68%, 6.62%, 62.13%, 1.79%, 29.45%,-
37139,63.91%, 6.24%, 78.83%,-, 14.92%,-
37141,55.74%,-, 77.11%, 1.52%, 21.37%,-
37143,45.59%, 24.81%, 70.40%,-, 4.79%,-
37145,2.01%, 43.85%, 45.86%,-, 10.29%,-
37147,60.60%, 11.24%, 74.63%, 0.10%, 14.03%,-
37149,13.08%, 11.50%, 50.75%, 0.08%, 37.67%,-
37151,17.65%, 7.63%, 54.95%, 0.12%, 37.30%,-
37153,72.19%, 5.17%, 83.17%, 0.69%, 10.97%,-
37155,58.13%, 4.38%, 76.88%,-, 18.75%,-
37157,33.54%, 20.05%, 56.01%, 1.47%, 22.47%,-
37159,26.19%, 6.06%, 59.43%, 1.28%, 33.24%,-
37161,16.38%, 2.14%, 56.93%, 0.37%, 40.56%,-
37163,32.43%, 2.17%, 32.69%, 0.03%, 65.12%,-
37165,80.96%,-, 89.94%, 1.08%, 8.98%,-
37167,4.59%, 3.13%, 50.73%,-, 46.14%,-
37169,10.83%, 51.31%, 40.48%, 0.78%, 7.43%,-
37171,7.45%, 47.39%, 39.94%, 0.02%, 12.65%,-
37173,4.99%, 11.93%, 41.54%,-, 46.53%,-
37175,7.37%, 8.39%, 49.45%, 0.08%, 42.08%,-
37177,11.68%, 35.84%, 47.52%, 0.64%, 16.00%,-
37179,56.46%, 3.91%, 75.87%, 0.81%, 19.41%,-
37181,60.40%, 10.46%, 74.97%,-, 14.57%,-
37183,42.69%, 4.86%, 68.81%, 0.21%, 26.12%,-
37185,76.42%, 9.78%, 86.20%,-, 4.02%,-
37187,11.49%, 37.07%, 48.55%,-, 14.38%,-
37189,5.24%, 19.32%, 42.92%, 0.09%, 37.67%,-
37191,34.34%, 2.71%, 65.46%, 0.71%, 31.12%,-
37193,20.60%, 7.29%, 36.05%,-, 56.65%,-
37195,49.50%, 3.44%, 73.03%,-, 23.53%,-
37197,3.71%, 37.61%, 33.90%,-, 28.48%,-
37199,3.44%, 2.72%, 50.36%,-, 46.92%,-
38001,6.60%, 24.15%, 29.33%,-, 35.92%, 3.18%
38003,12.36%, 24.72%, 40.76%,-, 28.40%, 2.08%
38005,6.19%, 26.13%, 30.14%,-, 36.33%, 2.44%
38007,6.53%, 35.33%, 28.80%, 1.32%, 26.07%,-
38009,4.81%, 26.94%, 31.76%, 1.81%, 24.06%,-
38011,5.70%, 29.18%, 34.88%, 1.45%, 24.93%,-
38013,1.07%, 23.57%, 27.50%, 1.88%, 18.48%,-
38015,5.58%, 36.20%, 30.62%, 0.80%, 27.75%,-
38017,2.89%, 26.22%, 36.14%, 1.12%, 33.25%,-
38019,7.98%, 24.07%, 39.98%, 0.99%, 32.00%,-
38021,13.86%, 29.90%, 43.77%, 0.73%, 21.43%,-
38023,3.89%, 28.59%, 26.54%, 1.06%, 32.48%,-
38025,1.36%, 32.39%, 27.95%, 0.57%, 33.75%,-
38027,9.45%, 21.87%, 41.32%, 1.21%, 31.87%,-
38029,8.46%, 30.44%, 38.90%, 2.90%, 27.77%,-
38031,12.41%, 29.97%, 42.38%, 1.16%, 24.40%,-
38033,0%,-,-,-,-,-
38035,4.13%, 23.88%, 37.31%, 1.13%, 33.18%,-
38037,0%,-,-,-,-,-
38039,12.06%, 14.47%, 43.62%,-, 31.56%, 3.82%
38041,5.20%, 37.71%, 32.51%, 1.19%, 24.57%,-
38043,12.47%, 38.61%, 26.14%,-, 25.18%, 2.28%
38045,9.98%, 28.63%, 38.61%, 0.98%, 27.51%,-
38047,6.53%, 39.91%, 21.66%, 0.59%, 33.38%,-
38049,11.50%, 23.61%, 38.44%, 1.16%, 26.93%,-
38051,42.06%, 20.98%, 12.98%, 0.42%, 63.03%,-
38053,0.77%, 27.54%, 28.31%, 0.97%, 22.03%,-
38055,2.89%, 25.63%, 29.59%, 1.57%, 26.70%,-
38057,32.84%, 19.95%, 19.27%, 0.81%, 52.78%,-
38059,6.77%, 27.94%, 28.11%, 1.22%, 34.88%,-
38061,2.41%, 28.05%, 21.16%, 1.24%, 23.91%,-
38063,0.88%, 26.34%, 30.92%,-, 30.04%, 2.23%
38065,6.75%, 22.66%, 24.05%,-, 30.80%, 2.42%
38067,6.76%, 24.75%, 39.24%, 1.41%, 32.47%, 2.13%
38069,15.01%, 22.39%, 38.42%,-, 23.41%, 2.29%
38071,7.75%, 32.19%, 39.94%, 0.78%, 20.56%,-
38073,2.84%, 31.21%, 30.90%, 3.85%, 34.05%,-
38075,6.20%, 17.58%, 32.97%, 1.33%, 26.77%,-
38077,10.69%, 31.95%, 42.65%, 2.47%, 22.93%,-
38079,4.50%, 26.74%, 31.23%,-, 25.39%, 2.13%
38081,2.20%, 37.00%, 39.20%, 1.16%, 16.94%,-
38083,14.75%, 32.01%, 17.78%, 0.73%, 46.76%,-
38085,0%,-,-,-,-,-
38087,0%,-,-,-,-,-
38089,4.69%, 22.40%, 39.24%, 0.46%, 34.55%,-
38091,19.00%, 23.58%, 25.17%, 1.59%, 44.18%,-
38093,12.82%, 28.30%, 41.12%, 1.05%, 26.39%,-
38095,13.49%, 26.39%, 39.88%, 1.57%, 23.76%,-
38097,14.30%, 21.05%, 29.24%,-, 43.54%, 2.25%
38099,11.73%, 20.33%, 41.85%, 1.28%, 30.12%,-
38101,0.17%, 19.59%, 30.58%, 1.91%, 30.41%,-
38103,7.75%, 23.58%, 32.72%, 0.86%, 40.46%,-
38105,4.74%, 24.08%, 30.53%, 1.97%, 17.63%,-
39001,8.49%, 38.03%, 46.52%, 1.25%, 11.49%,-
39003,25.88%, 22.33%, 48.21%, 1.41%, 19.78%,-
39005,28.68%, 16.16%, 53.45%, 1.27%, 24.77%,-
39007,16.31%, 17.99%, 25.84%, 1.40%, 42.16%,-
39009,2.94%, 32.58%, 25.23%, 1.40%, 29.64%,-
39011,34.83%, 20.99%, 55.81%, 0.96%, 15.35%,-
39013,0.94%, 34.00%, 34.94%, 0.41%, 10.23%, 2.80%
39015,30.86%, 28.27%, 59.13%, 0.70%, 9.75%,-
39017,25.58%, 20.59%, 46.59%, 1.09%, 10.72%,-
39019,5.29%, 29.45%, 34.74%, 0.21%, 29.26%, 3.44%
39021,5.44%, 35.08%, 40.53%, 1.00%, 20.87%,-
39023,4.91%, 36.16%, 31.25%, 1.75%, 19.40%,-
39025,14.05%, 33.47%, 47.52%, 0.79%, 14.68%,-
39027,15.13%, 48.68%, 33.56%, 1.29%, 14.04%,-
39029,1.34%, 28.59%, 29.93%, 0.20%, 23.68%, 5.69%
39031,20.42%, 27.35%, 47.77%, 0.30%, 13.34%, 2.04%
39033,41.04%, 17.80%, 58.84%, 1.43%, 14.62%,-
39035,9.54%, 13.81%, 42.49%, 0.89%, 32.96%,-
39037,18.81%, 30.43%, 49.24%, 0.09%, 11.51%, 5.83%
39039,24.07%, 15.84%, 50.58%, 1.05%, 26.51%,-
39041,4.78%, 35.32%, 40.10%, 1.79%, 20.64%, 2.15%
39043,9.07%, 30.22%, 39.29%, 0.94%, 18.78%,-
39045,37.47%, 18.83%, 57.45%, 1.62%, 19.98%,-
39047,1.36%, 39.72%, 41.08%, 1.31%, 15.33%,-
39049,15.59%, 25.22%, 40.81%, 0.96%, 23.14%,-
39051,9.48%, 17.64%, 34.28%, 1.20%, 43.76%,-
39053,4.88%, 25.23%, 32.87%, 0.99%, 37.75%,-
39055,23.44%, 18.22%, 27.47%, 0.98%, 50.91%,-
39057,16.12%, 46.03%, 29.92%, 0.24%, 14.10%, 2.14%
39059,7.70%, 37.68%, 29.98%, 2.47%, 15.10%,-
39061,0.72%, 38.31%, 39.03%, 0.50%, 15.31%,-
39063,22.87%, 24.79%, 47.66%, 1.33%, 19.43%,-
39065,13.61%, 33.22%, 46.83%, 1.41%, 14.80%,-
39067,5.13%, 42.43%, 37.29%, 1.76%, 15.32%,-
39069,34.93%, 15.36%, 57.20%, 1.26%, 22.28%,-
39071,7.47%, 36.96%, 44.43%, 1.17%, 14.96%,-
39073,18.77%, 27.02%, 45.79%, 1.20%, 18.66%,-
39075,50.90%, 12.81%, 66.90%, 0.91%, 16.00%,-
39077,6.12%, 20.61%, 40.05%, 1.12%, 33.92%,-
39079,3.05%, 30.06%, 33.12%, 1.33%, 25.60%,-
39081,14.07%, 41.85%, 27.78%, 2.03%, 17.89%,-
39083,13.96%, 32.05%, 46.01%, 1.39%, 15.53%,-
39085,13.61%, 22.91%, 28.34%, 0.87%, 41.95%,-
39087,8.58%, 37.39%, 28.81%, 0.72%, 27.33%,-
39089,12.28%, 33.73%, 46.01%, 1.44%, 12.65%,-
39091,6.15%, 27.07%, 37.34%, 1.27%, 31.19%,-
39093,4.15%, 16.34%, 33.71%, 0.68%, 37.85%,-
39095,4.14%, 14.95%, 37.22%, 0.99%, 33.08%,-
39097,1.89%, 43.37%, 41.48%, 2.14%, 13.01%,-
39099,4.83%, 28.20%, 33.03%, 1.83%, 25.24%,-
39101,9.03%, 36.04%, 45.07%, 1.27%, 10.46%,-
39103,7.16%, 12.07%, 37.15%, 1.15%, 44.31%,-
39105,6.68%, 36.39%, 29.71%, 1.40%, 23.13%,-
39107,39.89%, 23.30%, 63.19%, 1.27%, 10.03%,-
39109,6.25%, 32.49%, 38.74%, 1.20%, 18.48%,-
39111,44.29%, 21.79%, 66.08%, 1.74%, 7.85%,-
39113,13.16%, 26.15%, 39.31%, 0.85%, 15.77%,-
39115,4.56%, 35.70%, 40.26%, 0.07%, 17.38%, 3.11%
39117,14.27%, 27.65%, 41.92%, 0.16%, 25.06%, 2.94%
39119,8.89%, 29.59%, 38.47%, 1.72%, 22.95%,-
39121,0.84%, 40.05%, 40.90%, 1.80%, 15.12%,-
39123,38.41%, 17.15%, 59.16%, 0.67%, 20.75%,-
39125,14.31%, 29.27%, 43.58%, 1.04%, 23.21%,-
39127,11.51%, 21.60%, 39.08%, 1.74%, 27.57%,-
39129,16.29%, 36.12%, 52.41%, 2.45%, 9.01%,-
39131,14.75%, 34.45%, 49.20%, 1.11%, 12.89%,-
39133,3.68%, 15.73%, 38.65%, 1.43%, 34.97%,-
39135,11.76%, 34.67%, 46.43%, 1.25%, 14.78%,-
39137,43.96%, 15.60%, 62.40%, 1.31%, 18.44%,-
39139,26.29%, 22.33%, 48.62%, 1.17%, 19.24%,-
39141,9.13%, 36.76%, 45.89%, 1.41%, 11.19%,-
39143,26.07%, 18.43%, 50.66%, 1.11%, 24.59%,-
39145,0.96%, 34.22%, 33.26%, 1.86%, 19.08%,-
39147,26.56%, 23.07%, 49.63%, 1.63%, 20.14%,-
39149,28.67%, 27.33%, 56.00%, 1.03%, 11.49%,-
39151,11.62%, 22.57%, 37.07%, 1.42%, 25.45%,-
39153,1.35%, 15.10%, 33.57%, 2.13%, 32.22%,-
39155,1.84%, 23.15%, 29.42%, 1.75%, 31.26%,-
39157,12.49%, 27.34%, 39.84%, 1.40%, 14.00%,-
39159,5.36%, 35.32%, 40.68%, 1.10%, 20.82%,-
39161,11.22%, 35.04%, 46.26%, 0.99%, 14.78%,-
39163,9.24%, 31.87%, 41.11%, 0.77%, 19.45%,-
39165,10.96%, 44.49%, 33.52%, 1.13%, 17.55%,-
39167,13.19%, 33.46%, 46.65%, 1.39%, 12.29%,-
39169,25.76%, 18.07%, 51.14%, 1.63%, 25.38%,-
39171,12.38%, 17.85%, 44.81%, 1.50%, 32.43%,-
39173,13.32%, 20.15%, 43.46%, 1.54%, 30.14%,-
39175,27.51%, 26.94%, 54.46%, 2.28%, 16.33%,-
40001,3.43%, 44.18%, 47.61%, 0.57%,-,-
40003,15.84%, 50.74%, 34.90%,-,-, 2.66%
40005,18.36%, 28.50%, 46.87%, 0.47%,-,-
40007,5.75%, 42.75%, 37.00%,-,-, 2.96%
40009,22.26%, 20.84%, 50.37%, 0.68%,-,-
40011,4.47%, 42.66%, 38.19%, 1.23%,-,-
40013,37.35%, 18.49%, 59.25%, 0.36%,-,-
40015,1.69%, 40.37%, 42.06%, 0.92%,-,-
40017,5.99%, 42.49%, 48.48%, 0.99%,-,-
40019,36.08%, 20.24%, 57.75%, 0.34%,-,-
40021,5.99%, 43.67%, 49.66%, 0.41%,-,-
40023,24.46%, 24.64%, 49.56%, 0.71%,-,-
40025,11.13%, 37.04%, 48.17%, 1.69%,-,-
40027,18.60%, 32.74%, 51.34%, 1.01%,-,-
40029,23.74%, 25.33%, 49.20%,-,-,-
40031,15.76%, 34.06%, 49.82%, 0.67%,-,-
40033,24.51%, 30.23%, 54.74%, 0.98%,-,-
40035,11.60%, 42.34%, 53.94%, 0.30%,-,-
40037,4.83%, 41.54%, 36.71%, 1.05%,-,-
40039,2.02%, 42.24%, 44.26%, 0.95%,-,-
40041,13.22%, 38.55%, 51.76%, 0.53%,-,-
40043,0.37%, 36.78%, 36.40%, 0.78%,-,-
40045,16.29%, 49.16%, 32.87%, 1.32%,-,-
40047,9.56%, 50.71%, 41.14%, 1.19%,-,-
40049,27.05%, 18.87%, 53.90%, 0.38%,-,-
40051,32.57%, 25.08%, 57.65%, 0.43%,-,-
40053,4.64%, 47.23%, 42.58%,-,-, 2.81%
40055,45.43%, 16.80%, 63.86%, 0.91%,-,-
40057,44.65%, 14.25%, 64.76%, 0.87%,-,-
40059,10.40%, 45.27%, 34.87%, 1.53%,-,-
40061,16.34%, 30.32%, 46.66%, 0.44%,-,-
40063,13.52%, 30.69%, 44.21%, 0.50%,-,-
40065,37.81%, 19.02%, 58.83%, 1.13%,-,-
40067,21.00%, 16.74%, 51.83%, 0.60%,-,-
40069,21.89%, 19.89%, 50.67%, 0.67%,-,-
40071,2.43%, 47.62%, 45.19%, 1.46%,-,-
40073,9.35%, 48.90%, 39.55%, 1.15%,-,-
40075,16.81%, 29.55%, 46.37%, 0.76%,-,-
40077,15.49%, 31.12%, 46.61%, 0.45%,-,-
40079,11.78%, 37.68%, 49.46%, 0.51%,-,-
40081,5.79%, 44.19%, 38.40%, 1.01%,-,-
40083,17.60%, 52.96%, 35.37%, 1.75%,-,-
40085,25.48%, 14.65%, 55.23%, 0.37%,-,-
40087,30.33%, 25.63%, 55.96%, 0.48%,-,-
40089,9.15%, 27.07%, 40.72%, 0.65%,-,-
40091,12.51%, 34.19%, 46.70%, 0.42%,-,-
40093,20.58%, 48.33%, 27.75%,-,-, 2.05%
